ITEM#,Resource,WEIGHT (G/SM),Cuttable Width(inch),Fabric  Category,Fabric Type,FABRIC CONTENT 1,FABRIC CONTENT 2,FABRIC CONTENT 3,FABRIC CONTENT 4,FABRIC CONTENT 5,bendingLeftBias,bendingRightBias,bendingWarp,bendingWeft,bucklingRatioLeftBias,bucklingRatioRightBias,bucklingRatioWarp,bucklingRatioWeft,bucklingStiffnessLeftBias,bucklingStiffnessRightBias,bucklingStiffnessWarp,bucklingStiffnessWeft,density,friction,internalDamping,leftShear,rightShear,stretchWarp,stretchWeft,thickness
"JBTO00004BG-01_Knit,Jacquard_100% Polyester_182GSM_FRONT_5801",,,,,,,,,,,252.7237,252.7237,56.26678,245.0943,0,0,0,0,0,0,0,0,151.5152,0.03,1.00E-04,11332.83,11332.83,33760.04,24477.11,0.51
"JBTO00005BG-01_ Knit,Jacquard_88% Polyester 12% Spandex_220gsm_FRONT_5801",,,,,,,,,,,382.4234,382.4234,138.2828,306.1295,0,0,0,0,0,0,0,0,236.8687,0.03,1.00E-04,9510.799,9510.799,32828.82,29676.12,0.62
"JBTP00028JB-01_knit,Fleece_ 100% Polyester_FRONT_5801",,,,,,,,,,,512.1231,512.1231,1221.657,779.1519,0,0,0,0,0,0,0,0,198.9899,0.03,1.00E-04,12631.23,12631.23,32385.27,89729.56,0.95
"JBTP00033JB-01_Knit,Fleece_95% Polyester 5% Spandex_280GSM_FRONT_5801",,,,,,,,,,,1587.868,1587.868,334.7397,346.1838,0,0,0,0,0,0,0,0,251.0101,0.03,1.00E-04,14145.99,14145.99,32070.76,34311.75,1.15
K05-28346A_Knit_97% Polyester 3% Spandex_FRONT_7572,,,,,,,,,,,823.0209,823.0209,2930.641,1173.973,0,0,0,0,0,0,0,0,227.7778,0.03,1.00E-04,29297.44,29297.44,105158.3,55134.93,1.05
K10727-DD1_Woven_ 95.5% Nylon 4.5% Spandex_FRONT_7572,,,,,,,,,,,2900.124,2900.124,2869.606,5799.293,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,295.4546,0.03,1.00E-04,57730.38,57730.38,17863.2,95397,0.99
K10937-GP1_Knit_96% Polyester 4% Spandex_FRONT_7572,,,,,,,,,,,739.0976,739.0976,243.187,794.4107,0,0,0,0,0,0,0,0,221.7172,0.03,1.00E-04,11699.59,11699.59,26368.29,26400.59,0.76
"K11707-DD1_Knit,Jacquard_98% Polyester 2% Spandex_FRONT_7572",,,,,,,,,,,527.3819,527.3819,1036.644,565.5289,0,0,0,0,0,0,0,0,191.4142,0.03,1.00E-04,4520.011,4520.011,125366.6,75500.91,0.99
K11892_Knit_75% Rayon 22% Polyester 3% Spandex_FRONT_7572,,,,,,,,,,,288.9633,288.9633,61.98883,15624.05,0,0,0,0,0,0,0,0,286.3636,0.03,1.00E-04,2455.332,2455.332,22725.5,16784.48,0.97
KS0284-A(AD)_FRONT_13734,,,,,,,,,,,92.50641,92.50641,151.6342,86.78436,0,0,0,0,0,0,0,0,142.9293,0.03,1.00E-04,15491.96,15491.96,23529.69,20095.33,0.34
KTBA1080209_Panteroma_100% Polyester_240GSM_FRONT_7572,,,,,,,,,,,544.548,544.548,573.1583,428.1998,0,0,0,0,0,0,0,0,232.8283,0.03,1.00E-04,38180.96,38180.96,59515.55,30536.54,0.85
"MC-31001955_Knit,Ponde Roma_36% Nylon 27% TENCEL 27% Rayon 10% Spandex_FRONT_7572",,,,,,,,,,,313.7589,313.7589,92.50641,212.6694,0,0,0,0,0,0,0,0,165.1515,0.03,1.00E-04,20964.57,20964.57,50726.93,77007.24,0.4
"MC-31003546_Knit,Scubaknittingfabric_88% Polyester 12% Spandex_FRONT_8346",,,,,,,,,,,687.5992,687.5992,702.858,700.9506,0,0,0,0,0,0,0,0,232.3232,0.03,1.00E-04,10060.68,10060.68,20810.26,25994.33,0.72
"MC-32001254_Knit,Rib_96% Cotton 4% Spandex_FRONT_8346",,,,,,,,,,,807.7621,807.7621,5124.092,161.171,0,0,0,0,0,0,0,0,211.1111,0.03,1.00E-04,13618.76,13618.76,21974.74,109286.4,0.84
"MC-32001358_Knit,SingleJersey_95% Rayon 5% Spandex_FRONT_8458",,,,,,,,,,,56.26678,56.26678,279.4266,60.08148,0,0,0,0,0,0,0,0,202.0202,0.03,1.00E-04,5901.374,5901.374,9824.144,12005.09,0.54
"MC-32001551_Knit,JacquardSingleknit_96% Rayon 4% Spandex_FRONT_8458",,,,,,,,,,,155.4489,155.4489,100.1358,344.2764,0,0,0,0,0,0,0,0,219.697,0.03,1.00E-04,7013.749,7013.749,11629.4,9960.121,0.73
"MC-32002389_knit,DobbySingleKnit_95% Polyester 5% Spandex_FRONT_8458",,,,,,,,,,,250.8163,250.8163,298.5001,178.3371,0,0,0,0,0,0,0,0,175.2525,0.03,1.00E-04,4290.585,4290.585,23036.95,16918.39,0.5
"MC-32003267_Knit ,interlock_100% Cotton_FRONT_8625",,,,,,,,,,,239.3723,239.3723,611.3052,178.3371,0,0,0,0,0,0,0,0,163.1313,0.03,1.00E-04,8693.169,8693.169,143005,32632.63,0.5
"MC-32003278-1_Knit,Jacquard rib_95% Rayon 5% Spandex_FRONT_8625",,,,,,,,,,,92.50641,92.50641,126.8387,100.1358,0,0,0,0,0,0,0,0,186.8687,0.03,1.00E-04,3361.658,3361.658,5543.99,10433.07,0.57
"MC-32003354_Knit,DobbySingleKnit_ 66% Polyester 31% Rayon 3% Spandex_FRONT_8625",,,,,,,,,,,306.1295,306.1295,388.1454,41.008,0,0,0,0,0,0,0,0,219.1919,0.03,1.00E-04,2939.227,2939.227,8308.435,12842.85,0.9
"MC-32003528-1_Knit,CrinkleSingleKnit_69% Polyester 30% Rayon 1% Spandex_220GSM_FRONT_8625",,,,,,,,,,,164.9857,164.9857,126.8387,132.5607,0,0,0,0,0,0,0,0,220.202,0.03,1.00E-04,5619.494,5619.494,2753.531,20103.06,0.63
"MC-3200353_ Knit,Jacqurd Single knit_62% Polyester 34% Rayon 4% Spandex_FRONT_7572",,,,,,,,,,,441.5512,441.5512,1023.293,58.17413,0,0,0,0,0,0,0,0,151.0101,0.03,1.00E-04,6884.225,6884.225,17995.69,60316.46,0.95
"MC-32003552_Knit,DobbySingleKnit_84% Polyester 16% Spandex_FRONT_8625",,,,,,,,,,,121.1166,121.1166,124.9313,102.0432,0,0,0,0,0,0,0,0,201.5152,0.03,1.00E-04,10462.69,10462.69,18070.94,54783.48,0.7
"MC-32003573_Knit,Slub Single Jersey_55% Rayon 40% Polyester 5% Spandex_FRONT_8625",,,,,,,,,,,130.6534,130.6534,142.0975,401.4969,0,0,0,0,0,0,0,0,244.9495,0.03,1.00E-04,2472.713,2472.713,18211.1,15763.81,0.72
"MC-32003678_CrinkleSingleKnit,Knit_97% Polyester 3% Spandex_FRONT_8625",,,,,,,,,,,166.893,166.893,420.5704,489.2349,0,0,0,0,0,0,0,0,172.7273,0.03,1.00E-04,6958.878,6958.878,16925.35,53089.03,0.65
"MC-320036_Knit,FrenchTerry_95% Rayon 5% Spandex_FRONT_7572",,,,,,,,,,,191.6885,191.6885,321.3882,166.893,0,0,0,0,0,0,0,0,288.8889,0.03,1.00E-04,4285.32,4285.32,11707.58,12962.08,0.73
"MC-32003765_Knit,Dobby_96% Polyester 4% Spandex_FRONT_8625",,,,,,,,,,,580.7877,580.7877,901.2222,1570.702,0,0,0,0,0,0,0,0,292.9293,0.03,1.00E-04,13968.33,13968.33,161961.8,217833.2,0.77
"MC-32003852_Knit,DobbySingleKnit_ 96% Polyester 4% Spandex_FRONT_8625",,,,,,,,,,,60.08148,60.08148,102.0432,132.5607,0,0,0,0,0,0,0,0,209.0909,0.03,1.00E-04,5005.173,5005.173,8349.416,14412.49,0.62
MC-32003870_single jersey_90%polyester10%spandex_160GSM_FRONT_8625,,,,,,,,,,,82.96967,82.96967,103.9505,27.65656,0,0,0,0,0,0,0,0,154.5455,0.03,1.00E-04,5423.991,5423.991,14106.22,11616.55,0.42
"MC-32003891_Knit,Jacquard_ 94% Cotton 6% Spandex_FRONT_8625",,,,,,,,,,,851.6312,851.6312,868.7973,54.35944,0,0,0,0,0,0,0,0,156.5657,0.03,1.00E-04,3463.733,3463.733,22060.86,76259.87,0.95
"MC-32004432_knit, jacquard_ 58% Cotton 37% Polyester 5% Spandex_180GSM_FRONT_8625",,,,,,,,,,,494.957,494.957,611.3052,344.2764,0,0,0,0,0,0,0,0,186.8687,0.03,1.00E-04,4947.078,4947.078,20112.59,9800.426,0.96
"MC-32004447_Knit,French Terry_95% Rayon 5% Spandex_FRONT_8625",,,,,,,,,,,306.1295,306.1295,405.3116,313.7589,0,0,0,0,0,0,0,0,227.2727,0.03,1.00E-04,3457.609,3457.609,9143.943,8128.877,2.64
"MC-3200458_Knit,Dobby Single Knit(Ottoman)_77% Polyester 20% Rayon 3% Spandex_FRONT_7572",,,,,,,,,,,199.3179,199.3179,287.056,245.0943,0,0,0,0,0,0,0,0,187.3737,0.03,1.00E-04,5470.878,5470.878,12223.03,11042.77,0.65
"MC-3200913 Knit,1x1Rib_93% Rayon 7% Spandex_205GSM_FRONT_7572",,,,,,,,,,,18.11981,18.11981,41.008,42.91534,0,0,0,0,0,0,0,0,205.0505,0.03,1.00E-04,8783.773,8783.773,7869.494,11275.73,0.5
MC-3300679_Double Knit_98% Polyester 2% Spandex_FRONT_7572,,,,,,,,,,,672.3404,672.3404,761.9858,763.8931,0,0,0,0,0,0,0,0,252.5253,0.03,1.00E-04,20272.76,20272.76,173724.2,39816.35,0.74
"MC-3300684_Knit,Jacquarddoubleknit_75% Polyester 20% Spandex 5% Rayon_FRONT_7572",,,,,,,,,,,555.9921,555.9921,885.9634,90.59906,0,0,0,0,0,0,0,0,279.2929,0.03,1.00E-04,4053.399,4053.399,124560.4,51409.53,0.87
"MC-3301133_Knit,DobbySingleKnit_96% Polyester 4% Spandex_FRONT_7572",,,,,,,,,,,153.5416,153.5416,473.9761,20.02716,0,0,0,0,0,0,0,0,241.4142,0.03,1.00E-04,7014.5,7014.5,28811.94,26098.55,0.66
RD-04-05T2_FRONT_8625,,,,,,,,,,,145.9122,145.9122,105.8578,119.2093,0,0,0,0,0,0,0,0,160.101,0.03,1.00E-04,25730.08,25730.08,48220.1,28356.29,0.5
su-a0224_knit tricot_100% Polyester_FRONT_8625,,,,,,,,,,,199.3179,199.3179,2013.207,1372.337,0,0,0,0,0,0,0,0,224.2424,0.03,1.00E-04,326434.8,326434.8,33777.02,128182.3,0.42
SU-D2675S_Knit_100%Recycled Polyester_185GSM_FRONT_8625,,,,,,,,,,,224.1135,224.1135,287.056,212.6694,0,0,0,0,0,0,0,0,184.8485,0.03,1.00E-04,12201.13,12201.13,34247.85,15316.43,0.73
su-D3011_interlock_100% Polyester_FRONT_8625,,,,,,,,,,,88.69171,88.69171,176.4297,252.7237,0,0,0,0,0,0,0,0,140.404,0.03,1.00E-04,11566.74,11566.74,10480.44,26241.07,0.49
su-d3028s_pique_100% Recycle Polyester_FRONT_8625,,,,,,,,,,,67.71088,67.71088,82.96967,214.5767,0,0,0,0,0,0,0,0,125.7576,0.03,1.00E-04,4498.432,4498.432,26140.31,17107.76,0.52
su-s3258rs_jersey_ 45% Polyester 43% Recycle Polyester 12% Spandex_FRONT_9609,,,,,,,,,,,250.8163,250.8163,473.9761,334.7397,0,0,0,0,0,0,0,0,222.2222,0.03,1.00E-04,21499.38,21499.38,81669.03,55791.58,0.69
SWEA1080412_Jacqaurd Interlock_60% Cotton 40% Polyester_FRONT_9609,,,,,,,,,,,283.2413,283.2413,1191.139,166.893,0,0,0,0,0,0,0,0,202.0202,0.03,1.00E-04,6660.42,6660.42,40038.19,20530.55,0.85
"T1260TDM_knit,french terry_100%Polyester_171GSM_FRONT_9721",,,,,,,,,,,81.06232,81.06232,321.3882,12.39777,0,0,0,0,0,0,0,0,171.2121,0.03,1.00E-04,26301.26,26301.26,136098.3,68063.61,0.49
VABC1071233_Interlock_94% Polyester 6% Spandex_275GSM_FRONT_9721,,,,,,,,,,,1297.951,1297.951,899.3149,1435.28,0,0,0,0,0,0,0,0,277.2727,0.03,1.00E-04,17060.07,17060.07,32677.66,32407.08,0.82
W03823-DMOWoven_FRONT_9829,,,,,,,,,,,2074.242,2074.242,761.9858,31249.05,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,239.899,0.03,1.00E-04,125946,125946,836993.8,1000000,0.57
"W04760-DM0_Woven,Melange_48% Polyester 27% Rayon 21% Nylon 4% Spandex_FRONT_9829",,,,,,,,,,,10743.14,10743.14,1465.797,15624.05,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,260.606,0.03,1.00E-04,83117.81,83117.81,364239.3,1000000,0.53
"W10408-DM0_Woven,Jacquard_73% Cotton 24% Polyester 3% Spandex_292GSM_FRONT_10051",,,,,,,,,,,13672.83,13672.83,11719.7,46872.14,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,291.9192,0.03,1.00E-04,182954.3,182954.3,103977.3,1000000,1.05
"W10551-DMO_Woven,Dobby_71% Cotton 25% Polyester 4% Spandex_FRONT_10106",,,,,,,,,,,8299.828,8299.828,3663.063,13731.96,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,260.101,0.03,1.00E-04,109451.2,109451.2,316734.3,1000000,0.74
W10713-DD1_Woven_ 97% Polyester 3% Spandex_FRONT_10106,,,,,,,,,,,1404.762,1404.762,1952.171,2928.734,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,236.3636,0.03,1.00E-04,11570.81,11570.81,155243.2,203017.2,0.64
"W10874-DD0_Woven,Seersuccker_57% Rayon 42% Polyester 1% Spandex_FRONT_10218",,,,,,,,,,,1160.622,1160.622,2869.606,2076.149,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,151.5152,0.03,1.00E-04,6052.032,6052.032,54012.32,85015.54,0.5
W10938-DD1_Woven_100% Nylon_FRONT_10278,,,,,,,,,,,2013.207,2013.207,4881.859,6957.054,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,757.5757,0.03,1.00E-04,28607.43,28607.43,394977.6,1000000,29
"W11048-DM0_Woven,Dobby_66% Rayon 30% Nylon 4% Spandex_FRONT_10297",,,,,,,,,,,1008.034,1008.034,487.3276,4149.437,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,192.4242,0.03,1.00E-04,14059.6,14059.6,165317.2,1000000,0.4
W112-R106007_Woven_51% Polyester 35% Rayon 10% Nylon 4% Spandex_FRONT_9829,,,,,,,,,,,9032.25,9032.25,1893.043,2686.5,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,284.8485,0.03,1.00E-04,110953.8,110953.8,1000000,1000000,0.66
W11226-DD0_Woven_ 60% Polyester 39% Rayon 1% Spandex_FRONT_10316,,,,,,,,,,,914.5737,914.5737,975.6088,1952.171,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,143.4343,0.03,1.00E-04,5797.597,5797.597,37277.18,81676.8,0.47
"W38-YBK2103_Woven,Jacquard_67% Rayon 23% Nylon 5% Spandex 5% Polyester_FRONT_9829",,,,,,,,,,,8055.687,8055.687,4393.578,15624.05,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,267.6768,0.03,1.00E-04,324403.7,324403.7,888711.8,1000000,0.62
WA1070401嚗熾nit_interlock_100%Polyester_145GSM_FRONT_10335,,,,,,,,,,,77.24762,77.24762,151.6342,212.6694,0,0,0,0,0,0,0,0,144.9495,0.03,1.00E-04,11848.72,11848.72,84582.89,56782.06,0.6
"WP0001_Woven,Twill_100% Cotton_FRONT_10352",,,,,,,,,,,1585.96,1585.96,1128.197,624.6567,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,125.7576,0.03,1.00E-04,12414.9,12414.9,332913.3,273460.1,0.43
"WP0002_Woven,Twill_60% Cotton 40% Polyester_152GSM_FRONT_10371",,,,,,,,,,,6836.891,6836.891,7811.546,6348.61,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,152.0202,0.03,1.00E-04,415189.4,415189.4,1000000,1000000,0.47
"WP0004_WOVEN,PLAIN_97% Polyester 3% Spandex_105GSM_FRONT_10407",,,,,,,,,,,1036.644,1036.644,990.8676,3905.296,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,105.0505,0.03,1.00E-04,26149.83,26149.83,1000000,351941.8,0.22
WP003_Woven Twill_100%Polyester_115GSM_FRONT_10390,,,,,,,,,,,977.5162,977.5162,731.4682,3905.296,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,115.1515,0.03,1.00E-04,32039.48,32039.48,986246.8,1000000,0.25
ZC180391-3_twill_ 100% Cotton_FRONT_10424,,,,,,,,,,,4761.696,4761.696,7809.639,7842.064,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,270.7071,0.03,1.00E-04,67671.92,67671.92,771086.3,389626.6,0.84
1050724A_single jersey_100%Polyester_145GSM_FRONT_1600,,,,,,,,,,,21.93451,21.93451,18.11981,23.84186,0,0,0,0,0,0,0,0,137.8788,0.03,1.00E-04,5165.15,5165.15,16909.52,13991.05,0.48
"1060121_Houndstooth,jacquard, interlock_ 60% Cotton 40% Polyester_210GSM_FRONT_1658",,,,,,,,,,,594.1391,594.1391,1830.101,266.0751,0,0,0,0,0,0,0,0,210.101,0.03,1.00E-04,48538.9,48538.9,28609.6,30754.23,0.75
180885-1_Woven plain_100% Cotton_FRONT_1540,,,,,,,,,,,3935.814,3935.814,4273.415,1467.705,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,151.5152,0.03,1.00E-04,214090.3,214090.3,1000000,1000000,0.33
"APB107078_Jacqaurd, Interlock_80% Polyester 20% Viscose_280GSM_FRONT_1716",,,,,,,,,,,609.3979,609.3979,3172.875,1433.373,0,0,0,0,0,0,0,0,279.798,0.03,1.00E-04,10119.37,10119.37,90235.32,46870.45,1.03
APBA1080302_Fleece_71%Polyester17%Viscose12%Cotton_410GSM_FRONT_1733,,,,,,,,,,,10743.14,10743.14,10743.14,3846.168,0,0,0,0,0,0,0,0,410.101,0.03,1.00E-04,17165.87,17165.87,116388.8,46248.59,2.02
APBB1081004_Active Jersey_ 88% Polyester 12% Spandex_260GSM_FRONT_1832,,,,,,,,,,,153.5416,153.5416,441.5512,275.6119,0,0,0,0,0,0,0,0,256.0606,0.03,1.00E-04,18932.08,18932.08,44240.92,36449.86,0.64
APD1070113_1X1 Rib_58% Cotton 37% Polyester 5% Spandex_230GSM_FRONT_1890,,,,,,,,,,,31249.05,31249.05,191405.3,39092.06,0,0,0,0,0,0,0,0,11616.16,0.03,1.00E-04,46211.39,46211.39,125619.7,95242.07,0.77
"APEB1080132_Jersey,Slub_ 50% Viscose 50% Polyester_201GSM_FRONT_1907",,,,,,,,,,,388.1454,388.1454,565.5289,626.564,0,0,0,0,0,0,0,0,202.0202,0.03,1.00E-04,4030.739,4030.739,29316.82,11514.49,0.63
BEAA1090716_jersey_60%Cotton40%Polyester_160GSM_FRONT_2006,,,,,,,,,,,302.3148,302.3148,1158.714,267.9825,0,0,0,0,0,0,0,0,160.101,0.03,1.00E-04,18007.09,18007.09,35245.36,13704.26,0.51
BEBB1071017_interlock Mesh_100%Polyester_140GSM_FRONT_2064,,,,,,,,,,,111.5799,111.5799,281.3339,136.3754,0,0,0,0,0,0,0,0,139.899,0.03,1.00E-04,6912.547,6912.547,44426.11,10260.46,0.64
"BEC1070151_ Jersey,Pique_60% Cotton 40% Polyester_180GSM_FRONT_2122",,,,,,,,,,,214.5767,214.5767,1555.443,761.9858,0,0,0,0,0,0,0,0,183.8384,0.03,1.00E-04,28503.19,28503.19,26800.16,31737.33,0.65
"CA16031DB_knit,2x2rib_58% Cotton 39% Polyester 3% Spandex_270GSM_FRONT_2180",,,,,,,,,,,580.7877,580.7877,6834.984,359.5352,0,0,0,0,0,0,0,0,270.202,0.03,1.00E-04,8812.841,8812.841,123054.1,48970.22,0.92
DMS-TR2001_Woven_Twill_FRONT_2238,,,,,,,,,,,670.433,670.433,1601.219,1702.309,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,208.0808,0.03,1.00E-04,19435.21,19435.21,210451.5,198463,0.45
#1001 SKIN+CIRE_FRONT_1425,,,,,,,,,,,NaN,NaN,45.77637,27.46582,NaN,NaN,NaN,0,NaN,NaN,0,0,38.88889,0.03,1.00E-04,NaN,NaN,1000000,1000000,0.07
#1025 SKIN+_FRONT_1508,,,,,,,,,,,NaN,NaN,369.2627,100.708,NaN,NaN,NaN,0,NaN,NaN,0,0,45.9596,0.03,1.00E-04,NaN,NaN,1000000,1000000,0.12
#1128 C2L_FRONT_1591,,,,,,,,,,,NaN,NaN,344.8486,192.2607,NaN,NaN,NaN,0,NaN,NaN,0,0,43.43435,0.03,1.00E-04,NaN,NaN,1000000,1000000,0.08
#1754 WR_FRONT_1674,,,,,,,,,,,NaN,NaN,3903.198,1217.651,NaN,NaN,NaN,0,NaN,NaN,0,0,261.1111,0.03,1.00E-04,NaN,NaN,150546.5,649094.1,0.49
#1840_FRONT_1763,,,,,,,,,,,NaN,NaN,76.29395,76.29395,NaN,NaN,NaN,0,NaN,NaN,0,0,80.80808,0.03,1.00E-04,NaN,NaN,313735.2,183954.4,0.17
#4509 PU2_FRONT_1846,,,,,,,,,,,NaN,NaN,99996.95,37503.05,NaN,NaN,NaN,0,NaN,NaN,0,0,333.8384,0.03,1.00E-04,NaN,NaN,1000000,1000000,0.536
#4707 W3L_FRONT_1929,,,,,,,,,,,NaN,NaN,24996.95,18753.05,NaN,NaN,NaN,0,NaN,NaN,0,0,388.3839,0.03,1.00E-04,NaN,NaN,1000000,1000000,0.66
#4820 PU2_FRONT_2012,,,,,,,,,,,NaN,NaN,26559.45,3121.948,NaN,NaN,NaN,0,NaN,NaN,0,0,347.4748,0.03,1.00E-04,NaN,NaN,1000000,1000000,0.63
#7123 PU2_FRONT_2095,,,,,,,,,,,NaN,NaN,9378.052,4690.552,NaN,NaN,NaN,0,NaN,NaN,0,0,161.6162,0.03,1.00E-04,NaN,NaN,1000000,1000000,0.34
#7172 TEF_FRONT_2178,,,,,,,,,,,NaN,NaN,51559.45,31246.95,NaN,NaN,NaN,0,NaN,NaN,0,0,420.7071,0.03,1.00E-04,NaN,NaN,735024.8,662685.1,0.986
#8102P_FRONT_2261,,,,,,,,,,,NaN,NaN,686.6455,588.9893,NaN,NaN,NaN,0,NaN,NaN,0,0,94.94949,0.03,1.00E-04,NaN,NaN,1000000,539616.4,0.224
(G)H170470_FRONT_1342,,,,,,,,,,,NaN,NaN,296.0205,1174.927,NaN,NaN,NaN,0,NaN,NaN,0,0,253.0303,0.03,1.00E-04,NaN,NaN,264812,53102.39,0.56
14028A_FRONT_2676,,,,,,,,,,,NaN,NaN,1217.651,1467.896,NaN,NaN,NaN,0,NaN,NaN,0,0,384.8485,0.03,1.00E-04,NaN,NaN,157423.2,176009.1,0.858
160076-1_FRONT_2759,,,,,,,,,,,NaN,NaN,436.4014,485.2295,NaN,NaN,NaN,0,NaN,NaN,0,0,171.7172,0.03,1.00E-04,NaN,NaN,254794,134200.4,0.49
160135_FRONT_2842,,,,,,,,,,,NaN,NaN,7028.198,4879.761,NaN,NaN,NaN,0,NaN,NaN,0,0,333.3333,0.03,1.00E-04,NaN,NaN,624265.1,624018.5,0.774
17CJS1287_FRONT_2593,,,,,,,,,,,NaN,NaN,997.9248,973.5107,NaN,NaN,NaN,0,NaN,NaN,0,0,192.9293,0.03,1.00E-04,NaN,NaN,1000000,269742.9,0.331
18399 DTP(PP)_FRONT_8911,,,,,,,,,,,NaN,NaN,4690.552,3317.261,NaN,NaN,NaN,0,NaN,NaN,0,0,387.8788,0.03,1.00E-04,NaN,NaN,330982.3,227408.7,1.37
518221_FRONT_2925,,,,,,,,,,,NaN,NaN,1516.724,411.9873,NaN,NaN,NaN,0,NaN,NaN,0,0,241.4142,0.03,1.00E-04,NaN,NaN,262675.3,157500.2,0.65
578244_FRONT_3008,,,,,,,,,,,NaN,NaN,686.6455,387.5732,NaN,NaN,NaN,0,NaN,NaN,0,0,238.8889,0.03,1.00E-04,NaN,NaN,148809.4,83396.73,0.61
618260_FRONT_3091,,,,,,,,,,,NaN,NaN,778.1982,88.50098,NaN,NaN,NaN,0,NaN,NaN,0,0,60.60606,0.03,1.00E-04,NaN,NaN,1000000,196729,0.07
627708_FRONT_10666,,,,,,,,,,,NaN,NaN,9378.052,3512.573,NaN,NaN,NaN,0,NaN,NaN,0,0,164.1414,0.03,1.00E-04,NaN,NaN,115365.3,65963.23,0.25
678122_FRONT_9077,,,,,,,,,,,NaN,NaN,588.9893,1174.927,NaN,NaN,NaN,0,NaN,NaN,0,0,109.596,0.03,1.00E-04,NaN,NaN,803517.6,162517.1,0.16
SP-6935P_FRONT_3502,,,,,,,,,,,NaN,NaN,1754.761,2737.427,NaN,NaN,NaN,0,NaN,NaN,0,0,202.5253,0.03,1.00E-04,NaN,NaN,338444.8,179429.4,0.61
7A7542_FRONT_2344,,,,,,,,,,,NaN,NaN,1950.073,1559.448,NaN,NaN,NaN,0,NaN,NaN,0,0,128.2828,0.03,1.00E-04,NaN,NaN,307299.5,202063.8,0.412
7A7542C_FRONT_2427,,,,,,,,,,,NaN,NaN,12496.95,485.2295,NaN,NaN,NaN,0,NaN,NaN,0,0,137.8788,0.03,1.00E-04,NaN,NaN,528691.1,7449.285,0.416
7A7557_FRONT_11081,,,,,,,,,,,NaN,NaN,1608.276,4690.552,NaN,NaN,NaN,0,NaN,NaN,0,0,109.0909,0.03,1.00E-04,NaN,NaN,1000000,1000000,0.347
7A7815_FRONT_2510,,,,,,,,,,,NaN,NaN,759.8877,283.8135,NaN,NaN,NaN,0,NaN,NaN,0,0,51.51515,0.03,1.00E-04,NaN,NaN,301885.6,181213,0.16
